"","id","team","manager","jobTasksSDSA","jobBalanceSDSA","jobPaySDSA","jobRecognitionSDSA","jobAdvancementSDSA","jobCoworkersSDSA","jobManagementSDSA","salary","tenure","age","genderFM","degreeBMP","citizenNY"
"944","J860F","Ethics","V5401Z",1,2,2,3,3,4,NA,45734,2,27,1,1,2
"945","Q595A","Health","Y9874X",1,4,2,2,2,5,5,52207,3,54,1,1,2
"946","V822Z","Finance","Z5440X",1,3,3,4,2,4,5,147760,4,39,2,3,2
"947","C418K","Finance","W7052V",5,2,7,6,6,4,3,53533,6,29,2,2,1
"948","U515F","Health","Y9874X",3,4,5,4,4,6,NA,45305,6,49,1,1,2
"949","A153Z","Finance","V1626X",3,5,4,4,5,6,NA,68974,10,49,1,1,2
"950","Z179G","Finance","Z5080X",1,4,4,3,2,6,6,129713,10,47,2,3,2
"951","G371R","R&D","X8503X",1,1,2,3,2,2,3,53198,2,34,1,1,2
"952","F384W","Finance","V1626X",2,5,4,3,4,5,6,55798,2,26,1,2,2
"953","M292X","Finance","Z5440X",5,2,6,7,7,3,3,61315,3,31,1,3,2
"954","O392J","Ethics","V1748V",3,5,5,4,4,6,6,47677,4,38,1,1,1
"955","Z257E","R&D","X2508W",1,3,3,4,2,5,4,75026,9,34,1,2,2
"956","H660L","R&D","X8503X",5,5,6,6,7,7,NA,54333,5,45,2,1,1
"957","K730G","Finance","Z5080X",3,3,4,4,4,4,5,75815,9,54,2,3,1
"958","G788K","R&D","X8503X",1,1,2,4,2,2,2,84371,5,50,2,3,2
"959","E584U","R&D","X8503X",5,1,6,6,7,4,2,100957,6,29,2,3,2
"960","L891D","R&D","X2508W",1,4,3,2,3,5,5,68503,10,55,2,1,2
"961","X851A","Finance","W7052V",5,1,7,7,6,2,3,140456,10,49,2,3,2
"962","J117L","Ethics","W4935V",4,1,5,6,6,2,2,136450,6,54,2,3,1
"963","C857M","DSI","Y7924Z",5,5,7,6,7,7,7,78621,8,47,2,2,2
"964","H886J","R&D","V4859W",3,3,5,6,5,4,4,117885,1,43,2,3,2
"965","K937D","Health","V3988Z",2,5,3,2,3,6,6,134912,8,51,2,3,2
"966","G359Q","R&D","X8503X",1,2,3,2,2,3,3,145793,8,47,2,3,2
"967","F331O","Health","V3988Z",4,4,5,6,6,5,6,109022,3,52,2,3,2
"968","W727R","Finance","W7052V",2,1,3,4,4,3,3,71575,9,30,1,2,1
"969","J937E","DSI","Y7924Z",3,2,5,4,4,3,4,45238,5,26,1,1,2
"970","B781T","Finance","V1626X",1,2,2,2,2,3,3,53707,4,22,1,2,2
"971","Z754E","Ethics","V1748V",1,5,3,2,3,6,7,71994,8,32,1,1,2
"972","D540Q","R&D","V4859W",5,4,6,7,7,6,NA,45181,1,42,1,1,2
"973","B126M","Finance","Z5080X",1,2,3,2,2,4,3,53173,3,25,1,1,2
"974","B649O","Finance","W7052V",5,3,6,7,7,4,5,52715,3,44,2,1,2
"975","W856C","Health","Y9874X",5,2,6,6,7,5,4,97475,0,48,1,3,2
"976","B899G","R&D","X2508W",3,2,5,5,4,4,5,74692,8,39,1,1,2
"977","H659D","R&D","X8503X",5,1,6,7,6,2,3,50557,5,54,1,1,1
"978","D564O","Finance","Z5080X",2,5,5,4,4,6,6,74015,10,33,2,2,2
"979","B137Q","Ethics","V1748V",1,3,3,3,2,4,5,71769,10,27,1,1,1
"980","N579R","Finance","W7052V",5,5,6,6,7,7,7,53703,2,30,1,2,2
"981","H965O","R&D","V4859W",1,5,2,2,2,6,6,93093,1,40,1,3,2
"982","J113G","R&D","W6837Y",2,4,4,3,3,5,6,47786,4,47,2,1,2
"983","C636K","Ethics","V5401Z",5,4,7,7,6,6,NA,53758,4,22,1,2,1
"984","P311B","Ethics","V5401Z",3,1,4,4,4,2,2,73246,9,53,1,2,2
"985","N681Y","Finance","Z4040W",1,4,2,2,2,5,4,139361,5,26,2,3,1
"986","O770Q","R&D","W6837Y",1,2,3,2,4,4,3,45190,3,26,1,1,2
"987","T780Y","Finance","V1626X",2,3,3,4,4,4,4,94699,7,22,2,3,2
"988","I676L","Finance","V1626X",1,5,2,2,2,7,7,61078,8,54,1,1,2
"989","C860L","R&D","X2508W",2,1,4,3,4,3,3,57988,1,51,2,2,2
"990","N432G","Finance","Z4040W",1,3,2,2,2,4,5,95421,6,48,2,3,2
"991","T783Q","R&D","X8503X",2,2,4,4,4,2,3,46996,7,40,2,1,2
"992","G121M","Finance","V1626X",2,2,4,3,4,3,3,148238,5,34,2,3,2
"993","J661O","Finance","Z5440X",5,1,7,7,7,2,2,55163,5,55,2,2,2
"994","D767U","Finance","W7052V",4,2,6,6,6,4,4,55960,6,55,2,2,2
"995","R839M","Ethics","V1748V",5,5,7,6,6,6,6,59453,3,42,1,2,2
"996","R759O","R&D","V4859W",3,4,4,5,4,5,6,52640,4,29,2,1,2
"997","R114Q","R&D","X8503X",4,1,5,5,5,3,3,47657,3,23,1,1,2
"998","O760L","Health","Y9874X",4,3,6,5,5,4,4,126019,6,34,2,3,2
"999","A631K","R&D","V4859W",1,2,2,3,2,3,4,142783,9,54,1,3,2
"1000","H722I","Health","X3361V",2,4,3,4,3,5,5,73901,9,27,2,2,2
"1001","K408P","Finance","Z5080X",4,4,6,6,5,5,5,79125,10,41,1,2,2
"1002","Y758K","Finance","W7052V",1,4,3,3,2,6,5,98701,0,47,2,3,1
"1003","G960L","Finance","W7052V",1,3,2,3,2,5,5,47821,0,54,1,1,2
"1004","T604B","Finance","Z5080X",1,2,3,2,3,3,2,54337,7,37,1,2,2
"1005","O782V","R&D","W6837Y",2,3,3,4,4,4,6,46578,5,27,1,1,2
"1006","Q504V","Health","Y9874X",3,4,4,5,5,5,6,77010,8,43,2,2,1
"1007","B123R","R&D","X2508W",2,3,3,4,3,4,5,113235,3,25,2,3,2
"1008","V692R","R&D","V4859W",4,2,6,5,6,4,3,53508,6,48,1,2,1
"1009","A207O","Health","V3988Z",3,1,5,5,5,3,2,50415,0,27,1,1,2
"1010","W887K","DSI","Y7924Z",4,5,5,5,5,6,6,74240,9,39,2,2,2
"1011","I706M","Finance","Z5080X",3,4,5,4,4,5,6,140782,5,34,1,3,2
"1012","Y709M","R&D","X2508W",2,2,4,4,4,4,3,48506,7,25,1,1,2
"1013","D711A","R&D","V4203Y",5,4,6,6,6,5,5,146308,10,53,1,3,1
"1014","S174V","Health","X3361V",5,2,6,7,7,3,NA,70871,9,41,1,2,2
"1015","H686U","Finance","Z4040W",4,1,5,5,5,2,2,54213,7,38,1,2,2
"1016","V633C","Ethics","W4935V",4,3,6,5,5,5,4,48179,1,27,2,1,2
"1017","F197J","Ethics","V1748V",2,5,4,4,4,7,NA,72071,8,28,2,2,1
"1018","F404M","Finance","Z5440X",2,1,3,4,4,3,3,52782,0,24,1,1,2
"1019","K227Q","R&D","X8503X",1,1,3,2,2,2,2,57646,7,28,1,2,2
"1020","R732P","R&D","V4859W",2,2,3,4,3,3,4,70905,9,46,1,1,2
"1021","M205Z","Ethics","V5401Z",5,1,7,7,7,2,NA,86874,10,30,1,3,2
"1022","P939A","Health","V3988Z",3,4,5,4,4,5,6,110609,9,32,2,3,1
"1023","E725K","R&D","V4203Y",3,2,5,4,5,4,4,67258,6,29,2,3,2
"1024","L303Y","Health","X3361V",2,3,3,4,4,5,5,45053,1,36,1,1,2
"1025","D232U","Finance","Z5080X",1,4,3,2,3,5,5,54256,6,31,1,1,2
"1026","U604W","R&D","V4203Y",4,2,5,6,6,4,3,120837,9,47,2,3,2
"1027","J923B","DSI","Y7924Z",2,4,4,3,4,6,5,57599,0,49,2,2,2
"1028","H352C","R&D","V4859W",4,5,6,7,6,7,NA,112827,0,43,2,3,2
"1029","J331F","Health","V3988Z",4,1,6,5,5,3,3,153765,9,36,2,3,2
"1030","O284G","Finance","Z4040W",3,5,5,4,5,7,6,55322,1,30,1,2,2
"1031","R784N","Finance","Z4040W",4,5,5,6,7,6,6,65342,9,32,2,1,2
"1032","C137Z","Health","Y9874X",2,3,2,4,3,5,5,70077,8,54,2,2,1
"1033","D593W","R&D","X8503X",4,1,6,5,6,3,3,148196,9,55,1,3,2
"1034","Z135Q","Health","X3361V",5,3,6,7,7,3,4,58079,1,29,1,2,2
"1035","A542O","Finance","W7052V",2,5,4,3,4,7,7,57279,5,51,2,2,2
"1036","S237G","R&D","X2508W",2,2,4,3,4,3,4,53359,5,22,2,2,1
"1037","H670Y","Health","V3988Z",5,1,6,7,6,3,3,52897,3,44,1,1,2
"1038","T682P","R&D","X2508W",3,4,4,3,5,6,5,56396,3,55,2,2,2
"1039","A106H","Finance","Z5440X",4,4,7,6,5,6,5,54972,0,25,1,1,1
"1040","O665R","Health","V3988Z",4,4,6,6,5,5,6,65558,9,33,1,1,2
"1041","J142V","Finance","W7052V",2,3,3,4,5,5,5,46015,4,28,1,1,2
"1042","A401X","Ethics","V5401Z",2,2,4,4,4,3,3,85910,5,22,2,3,2
"1043","B212K","Ethics","V5401Z",2,5,4,4,4,6,6,74819,2,45,2,3,2
"1044","V921R","Health","V3988Z",5,5,7,7,7,6,6,47229,5,41,1,1,2
"1045","B342O","R&D","X8503X",5,4,7,7,6,6,5,56100,0,53,1,2,2
"1046","K583U","Finance","W7052V",1,4,3,2,3,5,6,89393,9,22,1,3,2
"1047","J771L","R&D","W6837Y",5,5,7,7,7,7,NA,56745,0,39,2,2,2
"1048","U383E","Finance","W7052V",5,4,7,7,6,6,NA,45162,3,32,2,1,2
"1049","D585U","Health","V3988Z",4,2,6,5,6,3,4,49606,6,32,1,1,2
"1050","M145U","Ethics","V5401Z",5,1,6,6,6,2,NA,58001,0,29,1,2,1
"1051","T178Y","Health","V3988Z",1,3,2,3,2,4,4,69162,9,26,1,2,2
"1052","P417P","R&D","W6837Y",2,2,4,3,4,3,NA,45244,0,40,1,1,1
"1053","U763I","Ethics","V5401Z",1,1,2,3,2,2,3,94014,10,32,2,3,2
"1054","C855M","Finance","W7052V",1,3,2,3,3,4,5,46781,0,27,2,1,2
"1055","V371A","Health","X3361V",5,2,7,6,6,4,3,56455,3,42,2,2,1
"1056","P898S","Finance","Z5440X",4,3,6,6,5,4,4,111855,0,28,1,3,2
"1057","W471L","R&D","V4859W",3,5,4,6,4,7,7,81802,10,48,2,2,2
"1058","O730K","DSI","Y7924Z",3,1,4,4,4,2,3,79977,9,27,1,2,2
"1059","J348N","Finance","W7052V",5,4,7,7,7,5,5,59226,6,49,1,2,1
"1060","R430S","R&D","V4859W",4,4,6,6,5,6,6,107058,8,27,2,3,2
"1061","G565H","Health","V3988Z",5,4,6,6,5,6,NA,107906,3,54,1,3,1
"1062","P759C","Finance","Z5440X",5,2,6,6,7,4,4,89657,6,46,2,3,2
"1063","O382F","R&D","W6837Y",3,2,4,4,5,3,3,48755,3,51,1,1,2
"1064","P969B","Finance","Z5080X",4,3,4,6,4,5,4,59291,1,46,2,2,2
"1065","D712B","R&D","V4203Y",1,2,2,2,3,3,3,59535,6,47,2,2,2
"1066","P473E","Health","X3361V",5,3,7,6,6,4,5,80571,10,52,2,2,2
"1067","V224V","Health","V3988Z",2,4,4,3,4,6,5,70190,9,33,1,1,1
"1068","G352G","Finance","Z4040W",5,4,6,6,7,6,NA,46548,1,26,1,1,2
"1069","B205H","R&D","X2508W",5,1,7,7,7,2,NA,69195,9,32,1,1,1
"1070","R495D","R&D","X8503X",5,4,7,6,6,5,5,85250,8,42,2,3,1
"1071","H429W","Finance","W7052V",5,5,6,7,7,7,NA,121174,10,23,2,3,2
"1072","R740T","Health","V3988Z",2,4,4,2,4,6,6,53831,5,45,1,1,2
"1073","V201V","R&D","X2508W",5,3,5,6,7,5,NA,49967,2,34,2,1,2
"1074","E665E","Ethics","V5401Z",5,2,6,6,6,4,3,52073,2,35,2,1,2
"1075","Q413U","Health","V3988Z",5,5,6,6,7,7,6,51457,5,42,2,1,2
"1076","E428P","R&D","X8503X",3,4,5,5,4,5,6,54176,4,53,1,1,2
"1077","I453S","R&D","X8503X",2,3,4,2,3,5,4,88785,1,42,2,3,2
"1078","Y666C","R&D","V4203Y",3,5,4,4,5,6,NA,51037,6,30,1,1,2
"1079","J788N","Health","V3988Z",4,1,5,5,5,3,2,68114,6,23,2,3,1
"1080","Z276W","R&D","V4203Y",1,1,3,3,3,3,3,47275,1,34,1,1,2
"1081","B236C","R&D","W6837Y",2,4,3,3,3,5,5,70868,8,49,1,1,2
"1082","P813K","R&D","V4203Y",3,5,5,4,4,6,6,51286,1,36,1,1,2
"1083","P896R","Finance","V1626X",5,2,7,7,7,4,4,58701,2,37,2,2,2
"1084","A677D","Ethics","V5401Z",4,1,6,6,6,1,NA,95613,4,41,1,3,1
"1085","U839X","Health","X3361V",1,4,2,3,3,5,6,63827,10,49,2,1,2
"1086","E224E","Ethics","V5401Z",1,3,3,3,2,5,4,46631,2,38,1,1,2
"1087","L393E","Ethics","V5401Z",5,5,6,7,6,7,6,49426,2,46,1,1,2
"1088","R999N","DSI","Y7924Z",5,3,7,6,6,5,4,159375,8,32,1,3,2
"1089","M172R","Finance","V1626X",5,2,6,7,7,4,NA,54642,6,45,1,1,2
"1090","A611V","DSI","I511L",2,5,4,3,2,7,4,80813,9,40,2,2,2
"1091","E184B","Ethics","V5401Z",4,1,5,6,5,3,2,56469,2,49,1,2,2
"1092","W355O","Health","X3361V",3,5,5,4,4,7,7,55165,4,31,2,2,2
"1093","I357Z","R&D","V4203Y",5,5,6,5,7,7,NA,50856,4,40,1,1,1
"1094","G509Z","R&D","V4203Y",1,4,2,3,3,6,6,46721,5,55,2,1,2
"1095","C340N","Finance","W7052V",2,3,3,5,3,5,5,96375,7,30,2,3,2
"1096","J626Q","R&D","X8503X",1,4,3,3,2,6,5,50466,5,35,1,1,2
"1097","Z781Z","Health","V3988Z",2,5,3,3,4,7,NA,82751,10,22,1,2,2
"1098","G836H","Health","Y9874X",2,4,3,4,4,5,6,165356,8,44,2,3,2
"1099","A583U","R&D","V4859W",1,3,3,2,3,4,5,53667,3,49,1,1,2
"1100","H208W","DSI","Y7924Z",4,4,4,6,5,6,NA,50220,6,43,2,1,2
"1101","B675I","R&D","X2508W",1,1,3,3,2,2,3,70418,10,54,1,1,2
"1102","S642K","Health","Y9874X",3,4,4,4,5,6,6,113841,9,29,2,3,2
"1103","F475P","R&D","V4859W",2,4,3,4,4,5,6,47914,4,24,2,1,2
"1104","V933R","R&D","X2508W",3,4,4,4,5,5,5,102462,5,23,2,3,2
"1105","X632O","Finance","V1626X",2,3,3,4,2,5,4,52488,2,43,1,1,1
"1106","S790K","DSI","Y7924Z",2,5,3,3,4,6,6,58868,4,47,2,2,2
"1107","O662F","Finance","Z4040W",2,4,3,3,4,6,6,167640,8,24,1,3,2
"1108","P787R","DSI","Y7924Z",5,4,7,7,6,5,5,80657,9,53,1,2,2
"1109","E194F","Finance","Z5440X",5,3,6,7,7,4,4,146609,8,54,2,3,2
"1110","X767S","Finance","Z4040W",2,4,4,4,3,5,6,45723,1,46,1,1,2
"1111","J666Q","Finance","Z5080X",2,3,4,4,4,4,5,85812,8,26,2,3,2
"1112","Z344N","Finance","Z4040W",4,4,5,5,6,5,6,66044,8,22,1,1,2
"1113","H573A","R&D","W6837Y",5,1,7,7,6,2,2,58879,2,42,1,2,2
"1114","E510E","Finance","Z5440X",2,2,3,3,3,3,3,76501,0,27,2,3,2
"1115","Q572M","Health","V3988Z",5,4,6,6,7,5,6,59689,2,29,1,2,2
"1116","D857E","R&D","X2508W",4,3,6,5,6,4,5,49673,7,55,1,1,2
"1117","P115L","Finance","Z4040W",4,3,5,6,5,4,5,119957,5,36,2,3,1
"1118","D977B","Finance","V1626X",5,5,6,7,6,6,6,53443,4,32,2,1,1
"1119","C656L","Finance","Z5080X",3,5,4,4,5,6,7,65898,3,22,2,3,1
"1120","K203C","Finance","W7052V",3,1,4,5,5,3,2,55326,7,37,1,2,2
"1121","S725Y","Finance","W7052V",4,2,6,5,5,4,4,53562,6,51,1,1,2
"1122","U162J","Health","V3988Z",2,3,4,4,3,4,4,49550,4,36,1,1,2
"1123","R715E","Finance","W7052V",5,2,6,6,7,3,4,100288,2,53,2,3,1
"1124","I281W","Health","X3361V",3,3,5,4,3,6,5,123286,3,39,2,3,2
"1125","S772F","R&D","X8503X",1,3,2,1,2,6,4,150983,8,47,2,3,2
"1126","Z515S","R&D","W6837Y",4,4,6,6,7,5,6,45275,3,50,1,1,1
"1127","Z374X","R&D","X2508W",1,2,3,3,2,3,4,49459,0,46,2,1,1
"1128","L524Q","Finance","Z4040W",4,1,5,6,5,3,3,58581,0,47,2,2,2
"1129","S999X","Health","Y9874X",3,1,4,3,5,3,3,76728,9,46,1,1,2
"1130","N364A","DSI","I511L",2,3,4,3,4,4,2,54895,6,54,1,2,1
"1131","O974A","Health","X3361V",5,4,7,6,6,6,5,145066,3,50,2,3,1
"1132","E183N","Finance","V1626X",1,2,3,2,3,4,3,101382,2,27,2,3,2
"1133","W449B","Ethics","W4935V",3,5,5,5,5,6,6,48608,6,24,1,1,1
"1134","W575H","Finance","Z5440X",4,2,6,5,5,4,3,47279,1,32,2,1,2
"1135","B818D","Ethics","V5401Z",3,5,5,5,5,6,6,51446,1,53,1,1,1
"1136","U835A","Finance","Z5440X",4,4,6,5,5,5,5,146445,5,49,2,3,2
"1137","Z637U","Ethics","V5401Z",1,2,3,2,2,2,3,51320,6,37,1,1,2
"1138","J471C","Ethics","V1748V",4,4,5,5,5,6,5,70214,1,42,1,3,1
"1139","L725G","Finance","Z5080X",2,2,3,4,4,3,4,57691,6,33,1,2,2
"1140","F667X","Finance","V1626X",2,3,3,4,3,4,4,54310,3,40,1,1,1
"1141","S549D","Health","X3361V",2,1,4,4,4,3,3,52699,5,54,1,1,2
"1142","H463H","Health","X3361V",3,4,4,4,4,5,6,45802,4,31,2,1,2
"1143","H375C","Finance","Z4040W",5,3,7,7,7,5,5,58938,3,32,2,2,1
"1144","F381L","R&D","X2508W",5,3,6,7,6,4,5,96418,1,30,2,3,2
"1145","T815N","DSI","Y7924Z",1,3,2,3,2,3,5,45459,0,47,1,1,1
"1146","M559Y","Finance","W7052V",5,1,6,6,7,2,3,104295,4,50,2,3,2
"1147","R142C","R&D","V4203Y",5,2,7,6,7,3,3,53132,2,49,2,1,1
"1148","B751D","Finance","Z5080X",3,1,5,6,4,3,3,62173,6,32,2,3,2
"1149","F623T","R&D","X2508W",1,4,2,3,3,6,6,136710,10,51,2,3,1
"1150","U733E","Ethics","V5401Z",5,4,7,6,7,5,NA,50606,0,25,2,1,2
"1151","Q594E","Finance","W7052V",2,2,3,3,3,3,4,54987,2,27,1,2,1
"1152","R678Z","Finance","Z4040W",5,3,5,7,7,4,4,47931,1,43,1,1,2
"1153","B675U","DSI","Y7924Z",1,5,2,4,2,7,5,49767,6,22,1,1,2
"1154","Z285A","R&D","W6837Y",1,3,2,2,3,4,4,86568,10,39,1,3,2
"1155","Q658H","R&D","V4203Y",3,3,4,4,4,4,5,70814,0,52,1,3,2
"1156","I972K","Finance","Z4040W",4,1,5,5,5,3,3,77852,7,31,2,3,2
"1157","F939B","DSI","Y7924Z",3,3,5,5,4,6,5,65344,10,29,1,1,2
"1158","H458A","Finance","Z5440X",2,4,3,3,5,6,6,105812,4,54,2,3,1
"1159","F318I","R&D","V4859W",3,3,5,5,5,5,4,56499,4,37,2,2,1
"1160","U941Q","R&D","X2508W",4,4,5,6,6,6,6,69323,8,22,1,1,2
"1161","R990J","R&D","V4859W",1,3,2,3,3,5,5,75446,8,41,1,2,2
"1162","F211T","Finance","Z5080X",5,1,6,6,7,2,3,132404,8,38,1,3,2
"1163","Q732N","Ethics","V1748V",2,1,3,3,4,3,2,53688,3,31,1,2,2
"1164","T344I","Finance","W7052V",1,4,2,3,3,6,6,73036,7,26,2,3,2
"1165","E747L","R&D","X8503X",1,2,3,3,2,3,3,50382,2,48,1,1,2
"1166","Z985L","R&D","V4859W",4,5,6,5,6,6,NA,46948,5,25,2,1,2
"1167","F802A","R&D","X8503X",2,4,4,4,3,6,NA,47168,1,33,1,1,2
"1168","N433U","Finance","W7052V",4,2,6,6,6,3,4,72043,10,38,1,1,1
"1169","Q963I","R&D","X8503X",4,2,5,5,6,4,NA,65278,8,48,2,1,2
"1170","Q144N","DSI","I511L",2,4,4,4,4,5,3,54674,1,48,2,1,2
"1171","W213Z","Finance","Z5080X",2,3,4,3,4,4,5,51870,1,51,1,1,2
"1172","C567X","DSI","Y7924Z",5,5,7,7,7,7,6,49310,2,23,1,1,2
"1173","S215V","R&D","V4859W",2,1,4,3,4,2,2,146424,8,45,1,3,2
"1174","N901E","R&D","X8503X",4,3,6,6,5,5,4,54602,3,48,2,1,2
"1175","N988U","Health","X3361V",2,5,4,4,3,7,7,61265,10,55,1,1,2
"1176","N791A","Finance","W7052V",2,5,4,4,3,6,6,51534,4,25,1,1,1
"1177","D568T","DSI","Y7924Z",3,5,4,5,5,6,6,54551,7,29,1,1,2
"1178","H826R","R&D","X2508W",2,1,4,3,3,3,2,81600,8,45,1,2,2
"1179","X306J","Ethics","V5401Z",1,2,2,2,2,3,4,50223,2,36,1,1,2
"1180","Q738F","Ethics","W4935V",3,1,5,4,5,2,2,53311,0,52,2,1,2
"1181","D743O","Finance","Z5440X",5,5,7,6,6,6,7,111278,6,50,1,3,2
"1182","W472K","Ethics","V1748V",3,5,5,4,5,6,6,113820,4,33,2,3,2
"1183","P242W","Health","V3988Z",1,5,2,2,2,6,7,45337,0,33,2,1,1
"1184","N202M","Finance","Z5440X",3,4,5,5,5,5,5,76153,10,50,1,2,2
"1185","V574E","R&D","X8503X",5,2,6,7,7,4,4,119299,0,37,2,3,2
"1186","S481J","Health","Y9874X",1,3,3,3,3,5,4,137129,5,41,2,3,2
"1187","J749N","Health","Y9874X",4,1,5,4,6,3,3,127659,4,34,2,3,2
"1188","V903G","R&D","X8503X",2,2,4,3,3,4,3,45746,4,49,1,1,2
"1189","M518G","R&D","V4203Y",4,1,6,5,5,3,2,59210,7,24,1,2,1
"1190","R136V","Health","Y9874X",2,4,4,3,4,5,5,143115,8,22,2,3,2
"1191","T997V","R&D","V4203Y",4,2,6,5,5,4,3,48632,0,37,1,1,1
"1192","G137I","R&D","W6837Y",4,5,6,5,6,7,7,132730,9,30,1,3,2
"1193","R164O","Finance","W7052V",5,1,7,7,7,3,2,54709,4,31,2,1,2
"1194","C260T","Finance","Z4040W",1,3,2,2,2,5,5,57736,3,46,1,2,2
"1195","S607Q","R&D","V4859W",5,3,7,6,7,4,4,111201,9,32,2,3,2
"1196","W755K","R&D","X8503X",2,5,3,4,3,7,7,48175,0,30,2,1,1
"1197","T101E","Finance","Z4040W",4,5,5,6,6,7,NA,71981,8,33,1,1,2
"1198","C110O","Finance","Z4040W",5,3,7,6,7,3,4,48934,0,50,1,1,2
"1199","U527H","R&D","X8503X",4,2,5,5,6,3,3,109740,2,32,2,3,1
"1200","W645X","Ethics","V5401Z",3,3,5,4,5,4,4,86013,5,32,2,3,2
"1201","A248T","R&D","W6837Y",1,5,2,2,2,6,6,84452,1,35,2,3,2
"1202","Y490B","Ethics","V1748V",5,5,7,6,6,6,7,92518,7,54,2,3,2
"1203","D561B","R&D","X2508W",3,1,4,4,4,3,2,68617,10,50,2,1,1
"1204","F326P","R&D","X8503X",1,2,2,2,3,3,3,49313,4,23,1,1,2
"1205","J165O","Ethics","W4935V",5,5,7,7,6,6,7,52767,7,31,1,1,2
"1206","H801H","Health","X3361V",2,2,3,4,3,4,3,45789,5,49,1,1,2
"1207","Q255O","R&D","V4859W",5,5,7,6,6,6,NA,83993,2,33,2,3,1
"1208","G103K","Finance","Z5080X",4,2,6,6,5,4,3,53167,2,23,2,1,1
"1209","C540C","Health","X3361V",5,5,7,7,7,6,NA,56927,6,31,1,2,2
"1210","S431F","Finance","Z5440X",5,4,6,6,7,6,5,51766,4,35,1,1,2
"1211","O505X","R&D","V4859W",5,4,6,6,7,6,NA,74009,10,24,1,1,2
"1212","C451D","R&D","V4203Y",1,3,3,3,3,4,5,46649,1,35,1,1,2
"1213","J829Z","Finance","Z5080X",5,5,7,7,7,6,NA,57879,7,53,1,2,2
"1214","V121N","Health","X3361V",1,2,2,2,3,4,3,112922,4,33,1,3,2
"1215","J981T","Finance","V1626X",2,2,4,3,5,4,3,88992,4,37,2,3,2
"1216","Z687Z","Finance","Z5080X",4,1,5,5,6,2,3,67301,8,46,1,1,2
"1217","Y391U","Finance","Z5440X",2,5,4,3,4,6,6,51313,5,36,1,1,2
"1218","N577J","R&D","V4203Y",3,3,4,5,5,4,5,58065,7,32,2,2,2
"1219","E832V","R&D","X2508W",2,5,3,3,4,7,7,57618,7,29,2,2,1
"1220","Q618X","DSI","I511L",2,4,3,4,4,5,3,53429,0,31,1,2,2
"1221","Q202U","Finance","Z4040W",4,1,5,6,5,2,3,79123,1,27,2,3,1
"1222","J716P","DSI","Y7924Z",3,5,5,4,5,7,6,140748,5,37,1,3,1
"1223","L139A","Health","Y9874X",2,3,4,4,3,4,4,160814,9,37,2,3,1
"1224","J504V","R&D","W6837Y",5,4,7,6,7,6,6,167244,10,40,2,3,1
"1225","D633K","R&D","V4859W",3,4,4,5,4,5,5,80891,6,37,2,3,2
"1226","P414I","R&D","V4859W",2,1,4,4,4,3,2,53056,6,28,2,2,2
"1227","S271O","Finance","Z4040W",5,5,7,6,6,7,7,46619,5,44,1,1,2
"1228","U571P","DSI","Y7924Z",1,2,2,3,3,4,3,114150,3,47,1,3,1
"1229","G821L","R&D","W6837Y",2,4,3,4,4,6,NA,47832,3,43,1,1,1
"1230","U221Q","Health","X3361V",5,4,7,7,7,6,NA,50428,0,23,1,1,1
"1231","T348Z","Ethics","W4935V",1,5,4,2,2,7,7,139447,1,39,2,3,2
"1232","M628Q","Health","Y9874X",5,5,6,6,7,6,7,92701,4,29,2,3,2
"1233","K926I","Finance","W7052V",5,5,6,5,6,6,NA,48832,0,40,1,1,2
"1234","G660F","Finance","Z4040W",2,2,4,3,3,3,2,47778,1,50,1,1,2
"1235","F878H","Finance","Z5440X",5,1,7,6,7,3,3,76870,9,37,2,2,2
"1236","E436I","R&D","V4859W",1,5,2,3,2,6,7,165689,8,28,2,3,1
"1237","N189H","Health","Y9874X",4,5,6,6,5,6,7,59433,4,40,1,2,2
"1238","N745S","Finance","Z5080X",3,2,4,4,4,4,3,76212,10,48,1,2,2
"1239","S379S","Finance","W7052V",4,3,6,5,5,4,NA,46749,4,51,1,1,1
"1240","P965O","Finance","Z4040W",2,3,4,4,5,5,5,98500,0,55,2,3,2
"1241","B311T","Finance","Z5080X",4,5,6,5,6,7,6,56348,0,51,2,2,2
"1242","S131R","R&D","W6837Y",2,2,3,3,3,4,4,143777,9,46,2,3,2
"1243","N295O","R&D","V4859W",5,5,6,6,6,6,6,108513,0,52,2,3,2
"1244","F709T","Ethics","V1748V",4,4,5,5,5,5,6,57150,2,53,1,2,2
"1245","V369E","Finance","Z4040W",1,4,2,3,2,5,5,51191,7,38,1,1,2
"1246","X996U","Ethics","V5401Z",4,1,4,5,6,2,NA,54540,5,53,1,2,1
"1247","X169W","Finance","Z5440X",5,5,6,6,6,7,7,57202,1,41,1,2,2
"1248","C194M","Finance","V1626X",1,3,3,3,3,5,4,51967,4,51,1,1,2
"1249","P517U","Ethics","W4935V",3,1,4,4,4,3,2,54050,2,54,1,1,2
"1250","J634E","R&D","W6837Y",4,4,6,6,6,5,6,53199,3,26,2,1,2
"1251","M656L","Finance","Z5080X",4,3,6,5,5,5,5,68622,9,30,1,1,1
"1252","L217H","Finance","Z4040W",5,2,6,6,6,4,4,65369,8,40,1,1,2
"1253","A117X","Ethics","W4935V",1,1,3,2,3,2,2,80579,1,54,1,3,2
