"","id","team","manager","jobTasksSDSA","jobBalanceSDSA","jobPaySDSA","jobRecognitionSDSA","jobAdvancementSDSA","jobCoworkersSDSA","jobManagementSDSA","salary","tenure","age","genderFM","degreeBMP","citizenNY"
"942","Q717I","R&D","X3607X",7,7,7,7,7,7,7,46618,5,34,1,1,1
"943","N793S","Finance","X7645X",5,1,7,6,6,3,2,126476,9,49,2,3,2
"944","T819H","Ethics","X8022Z",5,2,7,6,6,3,4,45637,0,42,1,1,2
"945","A959T","Finance","Y7685W",3,6,4,4,4,7,7,82375,10,37,1,2,1
"946","C129J","Finance","Y9641W",3,4,4,4,4,5,5,57754,2,23,2,2,1
"947","I926K","R&D","X3607X",3,4,4,5,4,5,NA,112894,8,49,1,3,2
"948","M654C","Finance","X7645X",1,2,2,2,2,4,4,49717,4,24,1,1,2
"949","X528B","Health","W8102W",5,4,7,6,7,6,NA,54385,5,27,1,2,2
"950","J792G","Finance","Y4468Y",7,5,7,7,7,6,NA,53586,2,37,1,2,2
"951","D949Z","Finance","Z7298V",3,6,4,5,4,7,7,51863,0,55,2,1,2
"952","G952H","R&D","V4497X",2,7,5,4,3,7,7,91181,9,23,2,3,2
"953","L213P","Finance","Z7298V",3,7,5,4,5,7,7,115407,5,33,2,3,2
"954","K243R","DSI","I511L",4,7,5,5,5,7,NA,59407,6,48,1,2,2
"955","E879E","Finance","Y4468Y",3,2,4,4,5,3,3,72177,8,44,1,2,2
"956","H982B","Health","V7487V",5,5,7,6,6,6,NA,97011,6,54,2,3,2
"957","Q530U","R&D","Y3553W",3,1,4,5,4,2,2,92245,5,23,2,3,2
"958","N680V","Ethics","W2205Z",1,3,2,3,2,5,4,140561,4,34,2,3,2
"959","S601K","Finance","Y4468Y",4,4,5,6,6,5,5,54467,7,39,2,1,2
"960","W591H","Ethics","W7742X",2,6,3,4,4,7,7,50406,6,27,2,1,2
"961","O723P","R&D","Z2464Y",2,1,4,4,4,3,3,73942,10,34,1,2,2
"962","V688I","Health","W8102W",6,1,7,7,7,2,NA,49185,4,39,1,1,2
"963","K682R","Ethics","W7742X",1,5,3,3,3,6,6,80376,3,34,2,3,2
"964","T623Z","Health","Z4101Z",2,3,4,3,4,4,5,54396,2,37,1,2,1
"965","I530L","R&D","X3607X",7,2,7,7,7,4,NA,100090,5,30,2,3,1
"966","J735D","Ethics","W2205Z",6,6,7,7,7,7,7,79839,10,23,2,2,2
"967","A785J","R&D","X8066X",7,4,7,7,7,5,6,59315,1,55,2,2,1
"968","M613F","Ethics","W2205Z",3,2,4,4,5,2,3,114635,1,46,1,3,1
"969","R964F","Ethics","W2205Z",7,5,7,7,7,5,6,118624,4,40,2,3,1
"970","I687J","R&D","X8066X",4,1,5,6,6,3,3,54959,7,46,1,1,2
"971","T746N","R&D","X8066X",2,5,3,3,3,6,6,54812,1,41,1,1,2
"972","J604J","DSI","V8472W",7,1,7,7,7,3,2,125874,5,22,2,3,2
"973","O842S","Health","W8102W",7,4,7,7,7,6,NA,106695,3,30,1,3,2
"974","J930Q","Health","Z4101Z",4,1,6,5,5,2,2,149977,9,25,2,3,2
"975","H334J","Ethics","W7742X",2,5,3,4,4,7,6,54544,7,36,1,1,1
"976","L968Q","R&D","Z2464Y",6,3,7,7,7,4,5,89726,6,35,2,3,2
"977","W962D","Ethics","X8022Z",1,1,3,2,2,3,2,96703,0,22,2,3,2
"978","J765R","Finance","Z7298V",1,2,2,2,3,4,4,50490,3,43,1,1,2
"979","G624W","R&D","X3607X",1,2,2,3,3,3,4,55484,2,33,1,2,2
"980","Q382L","Health","V7487V",6,7,7,7,7,7,7,49203,7,42,1,1,2
"981","L851C","Finance","Z7298V",5,4,6,7,5,7,5,59348,3,54,2,2,1
"982","N625V","R&D","Z2464Y",3,7,5,5,5,7,7,146659,10,53,2,3,2
"983","B623R","Ethics","X8022Z",2,7,3,4,4,7,7,55658,3,22,2,2,2
"984","U171Z","Finance","Z7298V",2,7,3,4,3,7,7,148774,0,35,2,3,2
"985","U376H","R&D","X3607X",1,6,3,3,2,7,7,59593,5,43,2,2,2
"986","S338Y","R&D","Y3553W",3,6,4,4,5,7,7,46478,0,26,2,1,2
"987","M860X","Ethics","W2205Z",2,4,3,3,3,6,6,52823,5,24,2,1,2
"988","W907G","Ethics","W7742X",4,2,6,6,5,3,NA,54918,2,27,1,2,1
"989","F741D","Health","W8102W",1,3,3,3,3,4,4,71948,8,50,1,1,2
"990","G668E","R&D","Y3553W",4,1,6,4,5,3,1,53825,1,53,1,1,2
"991","K429N","Finance","X7645X",1,3,2,3,2,5,5,49579,6,28,1,1,2
"992","S918I","Finance","X7645X",2,4,4,2,3,5,6,70489,8,32,1,1,2
"993","N300Q","R&D","Y3553W",4,7,5,6,5,7,7,63101,10,46,1,1,1
"994","X548R","Finance","X7645X",1,3,3,3,3,5,4,48069,7,47,2,1,2
"995","F708G","Finance","Y9641W",5,6,7,6,7,6,7,129757,8,23,2,3,2
"996","X298W","DSI","V8472W",7,3,7,7,7,4,5,76358,9,50,1,1,2
"997","S402V","Health","Z4101Z",2,4,3,3,3,6,5,59685,6,44,1,2,1
"998","L785I","R&D","X8066X",4,4,5,5,6,5,6,84196,2,55,1,3,2
"999","X873T","R&D","X3607X",7,2,7,7,7,4,NA,64688,9,39,2,1,2
"1000","J621K","R&D","V4497X",4,5,6,5,5,6,7,47962,2,50,1,1,2
"1001","W994Z","R&D","Z2464Y",5,5,7,6,7,6,7,54408,1,52,2,2,2
"1002","C783I","Finance","X7645X",5,5,7,7,6,6,7,53471,7,30,1,1,2
"1003","G531V","R&D","V4497X",3,3,5,5,5,5,4,58848,0,47,1,2,2
"1004","N215G","R&D","Z2464Y",7,2,7,7,7,3,4,153522,9,31,2,3,2
"1005","V134N","R&D","V4497X",4,7,5,6,6,7,7,65734,0,22,1,3,2
"1006","Z423I","Finance","Z7298V",1,1,2,2,2,3,2,123903,2,47,2,3,1
"1007","C411X","Finance","Y7685W",1,7,2,3,2,7,7,57772,1,25,1,2,2
"1008","G528Q","R&D","X3607X",5,5,6,7,6,6,6,129113,7,52,2,3,2
"1009","M189V","Ethics","W7742X",2,6,3,4,3,7,7,53845,1,26,1,1,2
"1010","X715K","R&D","X3607X",3,5,5,4,5,6,NA,75876,0,30,2,3,2
"1011","P443Y","R&D","Z2464Y",2,6,4,4,4,7,7,51189,4,53,1,1,2
"1012","T543U","Health","Z4101Z",1,6,2,3,2,7,7,57835,6,47,1,2,2
"1013","A584Q","R&D","Z2464Y",7,6,7,7,7,7,NA,78098,8,55,2,2,1
"1014","A494S","Health","V7487V",4,4,6,5,6,5,5,61550,5,31,2,3,2
"1015","G540R","R&D","Y3553W",1,4,2,3,3,6,6,146064,7,48,1,3,1
"1016","W433C","Ethics","W7742X",2,3,4,3,3,5,4,69247,10,30,2,1,2
"1017","V227Z","Finance","Y9641W",2,4,4,3,3,5,7,77850,9,23,1,2,1
"1018","U661R","R&D","V4497X",4,2,6,6,5,3,4,68793,9,34,2,1,1
"1019","L109O","Finance","Y4468Y",4,3,5,5,5,4,4,49062,6,27,2,1,2
"1020","Q854R","Health","W8102W",6,1,7,7,7,2,NA,73720,10,48,1,1,1
"1021","A177M","Finance","X7645X",4,2,6,5,7,4,NA,93450,7,28,1,3,2
"1022","B181U","Health","W8102W",5,5,6,6,6,6,7,51531,4,34,1,1,2
"1023","H335Y","Finance","Y7685W",2,7,4,3,4,7,7,121008,5,35,2,3,1
"1024","F871Y","Ethics","X8022Z",7,4,7,7,7,6,NA,156634,9,49,2,3,2
"1025","F611D","R&D","Z2464Y",7,2,7,7,7,3,NA,74900,8,42,1,2,2
"1026","W754Z","DSI","V8472W",2,5,5,4,4,7,6,122376,0,24,2,3,2
"1027","M495T","R&D","X3607X",3,6,4,4,4,7,7,118452,1,29,2,3,2
"1028","A676C","Health","Z4101Z",2,3,3,4,4,4,4,115839,4,32,2,3,2
"1029","Z832D","Ethics","W7742X",1,6,3,2,2,7,7,74282,9,36,2,1,2
"1030","E184V","R&D","Y3553W",5,2,6,6,6,4,3,48665,0,38,2,1,2
"1031","L399G","Health","Z4101Z",1,1,2,3,2,3,3,62110,9,35,2,1,2
"1032","R467H","Finance","Y9641W",2,1,4,3,3,3,3,45659,1,46,1,1,2
"1033","N931C","Ethics","W2205Z",6,2,6,7,7,4,3,88487,9,36,1,3,2
"1034","I647M","Health","W8102W",4,6,5,6,5,7,7,93798,0,22,2,3,2
"1035","U935Q","Finance","Y9641W",6,2,7,7,7,4,NA,54417,5,36,1,1,1
"1036","N651O","Ethics","X8022Z",1,1,2,3,2,3,3,51377,7,32,2,1,1
"1037","V424Y","Finance","Y9641W",3,4,6,3,5,5,NA,137684,9,45,2,3,2
"1038","K894N","Finance","Y4468Y",5,1,7,7,7,3,3,53091,2,44,1,1,2
"1039","O594J","Finance","Y7685W",1,7,2,1,2,7,7,73556,10,31,2,1,2
"1040","I929B","R&D","Z2464Y",1,1,3,2,2,3,2,78170,9,27,1,1,2
"1041","V962M","Ethics","W2205Z",5,7,6,7,7,7,7,63876,1,30,2,3,2
"1042","R869X","Health","W8102W",4,7,6,6,6,7,7,49970,4,47,1,1,2
"1043","V662P","R&D","V4497X",6,3,7,7,7,5,4,74864,1,52,2,3,1
"1044","T354M","DSI","V8472W",6,6,7,7,7,7,7,54523,5,35,1,1,2
"1045","H893O","Finance","Z7298V",5,1,7,7,7,3,3,141460,9,31,2,3,2
"1046","A766Q","Finance","Z7298V",6,3,7,7,7,4,5,117078,5,27,2,3,2
"1047","F487R","Ethics","W7742X",1,7,3,2,3,7,7,82010,9,49,2,2,2
"1048","O948K","Ethics","W7742X",5,4,7,7,7,6,5,54773,6,44,1,2,2
"1049","P619W","Finance","Y7685W",7,3,7,7,7,3,5,48515,7,46,1,1,2
"1050","X112H","DSI","V8472W",5,4,7,6,7,6,6,53954,0,34,1,1,2
"1051","Q102L","Finance","Y7685W",6,6,7,7,7,7,NA,58821,2,27,2,2,2
"1052","I695P","R&D","X8066X",4,4,6,6,6,5,5,159346,8,53,2,3,2
"1053","V144K","Finance","Y9641W",1,1,3,2,3,2,2,49257,2,48,1,1,2
"1054","K779V","R&D","Y3553W",2,4,3,2,3,5,5,73805,8,35,1,2,2
"1055","U191S","Health","W8102W",4,7,6,5,5,7,7,70961,8,47,2,2,2
"1056","D243B","R&D","Y3553W",2,4,3,2,3,6,5,50419,6,55,1,1,2
"1057","Z360L","R&D","X3607X",7,3,7,7,7,6,4,76735,9,36,2,2,2
"1058","A543X","Finance","Y9641W",3,3,4,4,6,5,5,149810,7,45,2,3,2
"1059","Y276D","Health","W8102W",1,7,2,3,4,7,7,54125,3,36,1,1,2
"1060","P314Z","Ethics","W7742X",6,5,6,7,7,7,6,57019,6,35,1,2,2
"1061","E243Q","Finance","Y4468Y",4,6,6,5,6,7,NA,58802,1,28,1,2,2
"1062","O678P","Finance","X7645X",5,6,7,6,7,7,7,123040,2,44,1,3,2
"1063","O562Q","Ethics","W7742X",5,2,6,6,7,4,NA,53676,3,53,1,2,2
"1064","S958R","Finance","X7645X",5,2,7,7,6,4,NA,61092,3,34,2,3,2
"1065","Y416C","Health","Z4101Z",2,6,4,3,3,7,7,74160,8,33,1,2,2
"1066","J876M","R&D","X8066X",1,7,3,2,3,7,7,97289,9,46,1,3,1
"1067","Z151A","R&D","Z2464Y",6,6,7,7,7,7,7,78376,1,46,2,3,2
"1068","Z157B","Finance","Y9641W",7,6,7,7,7,7,NA,50740,0,29,2,1,2
"1069","Z299O","Finance","Y4468Y",1,4,2,3,3,6,6,47999,0,45,2,1,2
"1070","O909C","R&D","V4497X",3,3,4,4,5,5,4,45957,2,41,1,1,2
"1071","D976F","Finance","Y7685W",1,4,2,2,3,6,6,85699,9,27,2,3,2
"1072","R616P","R&D","X8066X",5,5,7,7,6,7,6,71533,2,47,1,3,2
"1073","G448C","Health","Z4101Z",3,2,5,4,4,4,3,58113,2,46,1,2,2
"1074","D304X","R&D","X8066X",4,7,5,6,6,7,NA,51046,0,30,1,1,2
"1075","C411B","Ethics","W2205Z",4,5,6,5,5,7,NA,120979,3,31,1,3,2
"1076","J869J","Health","V7487V",6,4,7,7,7,6,6,57499,4,40,2,2,1
"1077","B630U","Ethics","W7742X",6,6,6,7,7,7,7,158496,9,52,1,3,2
"1078","U303E","Health","V7487V",1,2,2,3,3,4,3,74147,5,31,2,3,2
"1079","Y460S","R&D","Z2464Y",3,6,5,4,5,7,7,60586,0,24,2,3,2
"1080","J510W","Finance","X7645X",5,3,6,6,6,5,5,59695,4,43,2,2,2
"1081","N792N","Finance","X7645X",4,7,6,5,6,7,NA,46751,4,37,2,1,2
"1082","K257X","R&D","V4497X",6,1,7,7,7,3,NA,53989,5,29,1,1,1
"1083","N313X","R&D","X3607X",6,1,7,7,7,2,4,88198,5,46,2,3,2
"1084","O906W","Finance","Y4468Y",5,5,6,7,6,7,6,51653,6,43,1,1,2
"1085","U910F","Ethics","W7742X",4,2,5,7,6,4,4,48784,0,26,1,1,2
"1086","B683J","Finance","Y7685W",3,1,5,5,3,3,3,75673,10,38,2,2,2
"1087","W432G","Finance","X7645X",5,2,5,7,7,3,3,54583,5,33,2,2,1
"1088","Y254B","Health","W8102W",6,1,7,7,7,2,2,137247,3,49,2,3,2
"1089","K289O","R&D","Z2464Y",4,1,6,5,5,2,3,46185,4,35,2,1,1
"1090","U561Z","Ethics","W7742X",5,6,6,6,7,7,7,54184,1,49,1,2,1
"1091","T272X","Finance","Y9641W",5,6,7,7,7,7,7,54946,4,46,2,1,2
"1092","X672U","Ethics","W2205Z",1,6,2,3,3,7,7,52366,2,48,1,1,2
"1093","J915C","Ethics","X8022Z",3,1,4,5,4,2,3,45258,1,25,2,1,2
"1094","J742B","Finance","Y7685W",3,2,4,4,4,3,3,143630,4,39,2,3,2
"1095","A995A","Health","Z4101Z",7,7,7,7,7,7,7,46308,0,45,2,1,2
"1096","C448Y","R&D","X8066X",1,2,3,2,3,3,3,110065,10,43,2,3,1
"1097","D801T","R&D","X8066X",4,3,6,6,5,4,4,131791,7,22,1,3,2
"1098","Y426Z","Finance","Y7685W",1,2,3,3,3,3,3,101332,7,47,2,3,2
"1099","A564S","Ethics","X8022Z",7,7,7,7,7,7,7,112317,9,23,2,3,2
"1100","V960Z","DSI","V8472W",6,4,7,7,7,6,5,82436,10,35,2,2,2
"1101","T935V","Health","V7487V",7,5,7,7,7,6,6,47834,6,54,2,1,2
"1102","N890K","Finance","Y4468Y",3,4,5,4,5,5,5,138706,8,53,2,3,1
"1103","P139O","R&D","Z2464Y",1,5,3,2,2,6,6,51555,2,24,1,1,1
"1104","C898H","Finance","Y9641W",7,5,7,7,7,6,6,76050,9,49,1,2,1
"1105","S664G","R&D","Y3553W",7,1,7,7,7,3,2,74617,10,52,1,1,2
"1106","B260M","Health","V7487V",6,7,7,7,7,7,7,58680,4,33,1,2,2
"1107","M134Q","Finance","Y4468Y",5,7,6,7,6,7,NA,68502,5,39,2,3,2
"1108","H522I","R&D","X8066X",5,6,6,6,7,7,NA,54406,1,25,1,1,2
"1109","A683C","Finance","Y7685W",3,3,4,4,4,4,NA,52937,0,38,1,1,1
"1110","C908A","Finance","Z7298V",1,4,2,2,4,6,5,53911,2,32,1,1,2
"1111","B281H","Finance","Y9641W",7,7,7,7,7,7,7,88068,5,41,2,3,2
"1112","F641K","R&D","X8066X",1,7,2,2,2,7,7,60331,3,37,2,3,2
"1113","H878A","R&D","Z2464Y",2,2,4,4,4,4,3,77254,9,39,1,2,1
"1114","Y612Q","Health","W8102W",4,1,6,5,5,3,3,70933,3,36,2,3,1
"1115","T699Q","R&D","Y3553W",5,4,6,6,6,5,6,47685,0,54,1,1,2
"1116","C622A","R&D","V4497X",1,7,2,1,3,7,7,47698,2,49,2,1,2
"1117","M632I","R&D","Y3553W",2,7,4,3,3,7,7,54400,2,23,1,2,2
"1118","M897Q","Ethics","W2205Z",3,7,5,4,5,7,7,125563,5,41,2,3,2
"1119","N650L","Finance","Y7685W",1,6,3,3,2,7,7,144015,7,41,2,3,2
"1120","P750H","Health","Z4101Z",4,1,5,6,5,2,3,46130,6,46,2,1,2
"1121","T417O","Health","W8102W",2,7,3,4,4,7,7,90884,4,34,1,3,2
"1122","M675A","R&D","Z2464Y",1,7,2,2,3,7,7,53138,7,27,1,1,1
"1123","D429U","Finance","Y9641W",5,4,6,7,6,5,5,112711,0,30,1,3,2
"1124","N663S","R&D","X3607X",3,2,4,4,5,4,3,54473,5,49,1,1,2
"1125","I924M","R&D","Z2464Y",1,4,2,3,3,6,5,98510,5,27,2,3,2
"1126","U180M","Health","V7487V",6,4,7,7,7,5,4,56325,2,22,2,2,1
"1127","B472X","Ethics","X8022Z",1,1,2,2,2,3,2,55039,5,38,1,2,2
"1128","G880F","R&D","X3607X",5,2,7,6,7,4,NA,46695,1,55,1,1,2
"1129","L278L","R&D","V4497X",3,3,4,5,4,5,5,163553,10,22,2,3,1
"1130","J568U","Finance","X7645X",3,5,4,4,5,7,7,59635,6,43,1,2,2
"1131","I282D","Finance","Y9641W",7,1,7,7,7,2,3,55891,0,51,1,2,2
"1132","M260C","R&D","X8066X",5,5,7,6,7,5,NA,135118,5,39,2,3,2
"1133","J424S","R&D","Y3553W",4,3,6,5,5,4,4,77008,8,26,1,2,2
"1134","K225F","Finance","Z7298V",6,2,7,7,7,3,NA,104683,3,41,2,3,2
"1135","G171C","Ethics","W2205Z",3,7,4,4,5,7,7,83081,10,33,2,2,2
"1136","T846B","R&D","Y3553W",7,6,7,7,7,7,7,51118,3,43,2,1,2
"1137","A851F","R&D","Y3553W",6,3,7,7,7,5,5,159669,8,27,2,3,2
"1138","L688G","Health","W8102W",5,7,6,6,7,7,7,55774,4,30,2,2,1
"1139","Q229B","Ethics","X8022Z",1,1,3,2,2,3,2,109300,9,47,2,3,1
"1140","Q545H","Finance","X7645X",1,5,3,2,3,7,NA,55625,3,55,1,2,1
"1141","C676D","Health","Z4101Z",7,2,7,7,7,3,3,56030,3,53,1,2,2
"1142","D148Q","Health","V7487V",5,6,6,6,7,7,7,58409,6,51,2,2,2
"1143","W794I","R&D","X8066X",2,4,3,4,4,6,5,126364,7,46,2,3,1
"1144","M433U","Health","Z4101Z",6,6,7,7,7,7,7,45074,1,30,2,1,2
"1145","Z151O","Finance","Y9641W",2,3,3,3,4,5,4,48079,0,37,2,1,1
"1146","R586Z","R&D","Y3553W",2,1,4,4,3,3,3,67783,10,37,1,1,2
"1147","B799S","Health","Z4101Z",1,7,4,3,3,7,7,50177,1,52,1,1,1
"1148","K859E","Finance","Y4468Y",2,5,3,3,4,6,7,74608,10,48,1,2,2
"1149","I952D","Health","V7487V",5,4,7,6,6,6,5,67638,8,43,1,1,2
"1150","N656L","Finance","Z7298V",7,7,7,7,7,7,7,58369,6,44,1,2,1
"1151","A661W","R&D","X3607X",5,4,7,5,7,6,NA,163425,8,54,1,3,2
"1152","D913S","Finance","X7645X",6,7,7,7,7,7,7,47953,1,45,2,1,1
"1153","D100F","Finance","Y7685W",5,6,6,7,7,7,7,122753,5,42,2,3,2
"1154","S182Z","R&D","Y3553W",6,1,7,7,7,3,2,83194,8,39,2,2,2
"1155","U578V","Health","Z4101Z",7,6,7,7,7,7,7,51552,0,44,1,1,2
"1156","J868H","Ethics","W2205Z",3,5,5,5,4,7,6,68521,10,48,1,1,1
"1157","F189Y","Finance","Z7298V",5,1,6,7,6,3,2,89386,6,42,2,3,2
"1158","F882B","Ethics","X8022Z",1,6,2,2,2,7,7,46285,3,24,2,1,1
"1159","C320E","R&D","X3607X",6,2,7,7,7,4,4,98712,10,44,2,3,2
"1160","P681Q","DSI","I511L",5,3,7,6,7,5,3,110541,7,48,2,3,2
"1161","I237I","R&D","Z2464Y",5,4,6,7,6,5,NA,107151,8,42,2,3,1
"1162","U733W","Finance","Y7685W",7,1,7,7,7,3,NA,50802,5,39,1,1,1
"1163","V826G","Health","V7487V",1,2,2,3,2,3,3,89142,9,47,2,3,2
"1164","A612J","Ethics","W7742X",5,2,7,6,6,3,3,105959,0,34,1,3,1
"1165","W914T","Finance","Y9641W",4,1,6,5,5,3,4,73390,10,35,2,1,2
"1166","E546T","Ethics","W7742X",3,4,5,5,4,6,5,88349,3,30,2,3,2
"1167","Z160Y","Finance","Z7298V",4,7,6,5,5,7,NA,171542,9,35,2,3,1
"1168","Y549F","Ethics","X8022Z",4,3,6,6,6,5,NA,54443,4,49,1,1,2
"1169","C504M","R&D","Y3553W",5,4,7,7,7,6,7,74523,2,41,2,3,2
"1170","S917P","R&D","X3607X",2,5,4,4,3,5,6,53247,4,33,1,2,1
"1171","V373C","Ethics","W7742X",4,7,5,5,5,7,7,57987,2,53,1,2,2
"1172","B320P","Health","V7487V",7,6,7,7,7,7,7,119576,10,45,2,3,2
"1173","H951R","Finance","Z7298V",1,7,3,2,2,7,7,88548,3,22,2,3,2
"1174","N277M","R&D","X8066X",7,3,7,7,7,4,5,45098,0,33,1,1,2
"1175","G786Z","Ethics","W2205Z",6,5,7,7,7,7,NA,63265,8,28,2,1,2
"1176","H194S","Finance","Z7298V",5,4,7,7,6,6,4,49436,3,49,2,1,2
"1177","U475O","Health","W8102W",4,3,6,6,6,4,NA,55806,7,52,1,2,2
"1178","D406A","Health","V7487V",6,1,7,7,7,2,3,65146,4,54,2,3,2
"1179","O110H","Finance","Y9641W",4,5,5,6,6,7,7,80442,0,25,2,3,2
"1180","R259G","Finance","X7645X",3,1,4,4,5,2,3,47386,5,49,1,1,2
"1181","T236C","Finance","Y4468Y",3,7,4,4,5,7,7,141116,2,31,1,3,2
"1182","W652A","Health","W8102W",1,2,2,2,2,3,3,59020,5,27,2,2,2
"1183","H309K","R&D","X8066X",3,6,4,4,5,7,7,48772,4,29,1,1,1
"1184","V222I","Finance","Y7685W",5,3,6,6,6,4,4,50848,7,50,1,1,2
"1185","E751J","Ethics","X8022Z",2,3,4,3,4,5,5,48245,7,37,1,1,2
"1186","Y184Z","Ethics","X8022Z",1,2,3,2,2,3,4,96049,5,52,2,3,2
"1187","B364U","Finance","Z7298V",2,2,3,4,4,4,3,132440,2,37,2,3,2
"1188","I359Q","Health","W8102W",5,2,6,6,7,3,4,74469,6,40,2,3,2
"1189","I889G","Ethics","W7742X",7,4,7,7,7,5,4,118464,2,50,2,3,1
"1190","V109T","Finance","Y9641W",2,4,4,3,3,5,5,92551,8,48,1,3,1
"1191","F877I","Health","V7487V",3,3,4,4,4,5,4,135038,4,49,2,3,2
"1192","M543R","Finance","Z7298V",1,7,3,3,3,7,7,46124,5,52,1,1,2
"1193","U634Z","Finance","Y7685W",4,7,6,7,5,7,7,56684,1,26,2,2,2
"1194","F416S","R&D","X8066X",1,6,3,2,4,7,7,45977,1,23,1,1,2
"1195","D419I","Health","Z4101Z",3,3,5,5,4,5,5,57088,5,29,2,2,2
"1196","W212C","Ethics","W7742X",2,2,3,4,3,4,3,63902,8,23,2,1,2
"1197","F153Q","Finance","Y7685W",5,6,6,7,6,7,7,141235,5,55,2,3,2
"1198","G104T","Finance","X7645X",3,4,5,5,5,5,5,158465,9,38,2,3,2
"1199","H789H","R&D","X8066X",1,5,2,4,3,6,6,53451,4,22,1,1,2
"1200","O415R","Finance","Z7298V",1,4,3,3,2,5,6,132164,1,33,1,3,2
"1201","Z996B","Finance","Y9641W",1,3,2,2,3,4,4,59976,4,35,2,2,2
"1202","Z373P","Health","Z4101Z",3,4,5,5,4,5,5,64508,10,25,1,1,2
"1203","D740T","DSI","V8472W",1,4,2,2,2,5,6,46223,6,49,2,1,2
"1204","A683Y","R&D","X3607X",4,2,6,5,5,4,4,105585,0,30,2,3,2
"1205","F712I","Finance","Y9641W",1,7,3,2,1,7,7,55278,6,49,2,2,2
"1206","J642Z","Finance","Y9641W",1,3,3,2,3,5,4,77166,3,30,2,3,2
"1207","N175D","Health","W8102W",7,4,7,7,7,5,6,104764,3,42,2,3,2
"1208","H320C","Finance","Z7298V",3,5,4,6,6,6,7,72687,9,52,1,1,2
"1209","F658W","Finance","Y7685W",3,2,4,4,5,3,4,80389,9,35,1,2,2
"1210","E186Y","Ethics","W2205Z",4,4,5,5,5,5,6,130116,1,52,2,3,2
"1211","O823R","Finance","Y7685W",6,4,7,7,7,5,NA,46540,5,54,1,1,2
"1212","F339P","Finance","Y7685W",5,7,7,7,6,7,NA,101412,0,52,2,3,1
"1213","T235C","Finance","X7645X",4,1,5,5,5,2,3,50769,6,30,1,1,2
"1214","B396R","R&D","V4497X",5,1,6,6,7,2,2,51108,1,25,1,1,2
"1215","I524J","DSI","V8472W",7,7,7,7,7,7,7,120091,4,39,2,3,2
"1216","M647F","R&D","Y3553W",5,1,7,7,6,3,2,76857,8,34,1,2,1
"1217","J965K","R&D","X8066X",6,7,7,7,7,7,7,73812,8,34,1,2,1
"1218","A426G","Health","V7487V",5,2,6,6,7,4,4,57931,2,50,2,2,2
"1219","F117T","R&D","X3607X",4,2,6,5,4,3,3,78229,6,48,2,3,2
"1220","D643W","Finance","Y9641W",2,6,3,4,3,7,7,52127,7,27,2,1,1
"1221","K412D","Health","W8102W",6,6,7,7,7,7,7,149010,6,22,2,3,2
"1222","X114Q","Health","V7487V",7,3,7,7,7,5,NA,45820,1,47,1,1,1
"1223","D988X","Health","W8102W",7,3,7,7,7,4,3,52933,1,41,1,1,2
"1224","O630L","Health","Z4101Z",4,5,5,6,6,6,6,56733,3,46,1,2,2
"1225","H345M","DSI","V8472W",1,1,3,2,3,3,1,54078,4,47,1,1,2
"1226","X883F","Health","Z4101Z",7,1,7,7,7,3,3,141473,4,49,2,3,2
"1227","Y158L","Finance","Y9641W",1,4,2,3,3,6,6,71126,9,29,1,2,2
"1228","O119F","R&D","Y3553W",7,6,7,7,7,7,NA,86344,3,39,2,3,2
"1229","H816L","Ethics","W2205Z",1,4,2,3,2,5,6,100113,9,37,2,3,1
"1230","L199B","Health","V7487V",1,3,2,3,3,4,4,57181,1,42,2,2,2
"1231","I566Y","Health","W8102W",5,3,6,7,6,4,4,79648,8,41,1,2,2
"1232","Y219I","R&D","Z2464Y",4,4,5,5,5,5,5,52579,5,32,1,1,2
"1233","I986Q","R&D","Z2464Y",6,6,7,7,7,7,7,57475,2,37,1,2,2
"1234","P524N","Finance","Y9641W",1,1,2,3,2,2,3,53134,6,51,2,1,2
"1235","X969T","Finance","Y9641W",6,5,7,7,7,7,NA,54490,0,28,1,1,2
"1236","S464I","Finance","X7645X",6,1,7,7,7,3,3,51907,1,28,2,1,2
"1237","S778Z","R&D","X3607X",2,5,3,4,3,7,6,48419,1,33,2,1,2
"1238","A103R","Ethics","W7742X",7,1,7,7,7,3,3,53384,0,50,1,2,2
"1239","F719G","Ethics","X8022Z",1,2,3,2,3,3,3,56259,7,23,2,2,2
"1240","G596C","Finance","Y9641W",1,6,1,3,2,7,7,80780,9,40,1,2,2
"1241","O882D","Ethics","W2205Z",5,2,6,7,7,3,2,56655,7,55,1,2,1
"1242","W459M","Health","W8102W",2,1,3,4,3,2,3,50194,3,25,2,1,2
"1243","U148Z","R&D","Z2464Y",4,4,5,5,6,6,NA,56568,2,48,1,2,2
"1244","K316C","Finance","X7645X",1,4,4,3,3,5,6,50301,5,29,1,1,1
"1245","E300Q","R&D","X8066X",2,1,3,4,4,2,3,54019,0,25,1,2,2
"1246","Q530T","Finance","Y9641W",4,5,6,6,5,6,6,121589,5,22,2,3,1
"1247","E776W","Finance","Z7298V",3,4,5,4,5,6,5,71061,8,28,2,1,1
"1248","P151E","R&D","X3607X",1,1,3,3,2,2,3,118064,2,53,1,3,2
"1249","X900M","Health","W8102W",1,4,3,3,3,5,6,45489,4,26,2,1,2
"1250","M194D","R&D","V4497X",7,1,7,7,7,2,2,49850,0,23,1,1,2
